"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,Sales_Contract_No,USD_factor,Total_Amount_USD,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,QuoteExpiry-OppCreated,OppCreated-AccCreated,OppCreated-LastMod,PlanStart-OppCreated,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Quote_Type_0,Quote_Type_1,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Region_0,Region_1,Region_2,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5,Source_0,Source_1,Source_2,Source_3,Account_Type_0,Account_Type_1,Account_Type_2
1,1,1,1,10531,5457.0,1.1310799999999999,33048.743749999994,33048.743749999994,61.0,50.0,1,33048.743749999994,0.28276999999999997,0,0,11,11,4.105263157894737,38,50,-515,1959,0,3,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,10535,2725.4149789452576,1.1310967741935485,1125638.5536000002,1125638.5536000002,84.0,3.0,1,1125638.5536000002,0.35064,3,3,25,25,1.572232645403377,533,50,21,1009,-4,87,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1,1,1,1,10536,5566.0,1.131086956521739,260639.08199999997,260639.08199999997,478.0,120.0,1,260639.08199999997,0.26015,1,1,24,24,0.7368421052631579,285,98,21,931,-15,31,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1,1,1,1,10537,2725.4149789452576,1.1311071428571426,32700.307499999995,32700.307499999995,385.0,319.0,1,32700.307499999995,0.31671,0,0,0,0,1.572232645403377,533,50,7,57,-13,6,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1,1,1,1,10538,5460.0,1.0,330.0,6130.0,797.0,590.5,2,3065.0,0.41627685216188676,0,0,0,0,3.162627551020408,1568,429,21,1959,-1,14,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0
1,1,1,1,10539,5466.0,1.0,86886.8,86886.8,5.0,2.0,1,86886.8,0.385,0,0,0,0,3.162627551020408,1568,429,-516,1960,-4,44,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,10540,5464.0,1.131111111111111,36037.2,53422.37777777777,817.0,577.5,2,26711.059999999998,0.30257,0,0,0,0,0.7368421052631579,285,98,3,1960,-2,4,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
1,1,1,1,10542,2725.4149789452576,1.0,128901.3,264993.38,18.5,5.5,2,132496.69,0.265,0,1,58,58,3.392156862745098,102,248,52,998,-10,53,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0
1,1,1,1,10546,5463.0,1.0,67626.9,67626.9,478.0,212.0,1,67626.9,0.27,0,0,4,4,2.4981458590852905,809,100,0,433,0,5,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0
1,1,1,1,10553,5517.0,1.1310980392156864,321864.8056,321864.8056,1249.0,317.0,1,321864.8056,0.28843,1,1,17,17,2.01307966706302,1682,81,-518,1962,-7,35,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,10554,5480.0,1.0,24591.6,0.0,381.0,65.0,1,24591.6,0.36,0,0,0,0,4.557894736842106,760,128,-519,1260,-1,27,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
1,1,1,1,10563,2725.4149789452576,1.131090909090909,32077.03690545454,32077.03690545454,61.0,50.0,1,32077.03690545454,0.31105,0,0,4,4,1.572232645403377,533,50,6,922,-1,5,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
1,1,1,1,10564,2725.4149789452576,1.0,719.0,9599.3,215.5,57.5,2,4799.65,0.41127685216188675,0,0,20,20,8.807302231237323,493,500,19,768,-2,-1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
1,0,1,0,10565,5484.0,1.0,19250.0,19250.0,61.0,50.0,1,19250.0,0.35,0,0,20,20,8.807302231237323,493,500,19,1086,-1,-1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0
1,1,1,1,10566,5483.0,1.0,513.61,3964.21,94.0,75.5,2,1982.105,0.39627685216188674,0,0,0,0,3.162627551020408,1568,429,-520,571,-1,5,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0
1,1,1,1,10569,5481.0,1.131111111111111,70272.54,70272.54,385.0,319.0,1,70272.54,0.3054,0,0,4,4,2.01307966706302,1682,81,9,1964,0,33,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1,1,1,1,10575,2725.4149789452576,1.0,1699942.2,1699942.2,3.0,1.0,1,1699942.2,0.34,5,5,90,90,0.7693538707741548,4999,150,-520,1963,0,385,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0
1,1,1,1,10578,2725.4149789452576,0.008990263157894737,33288.4272,33378.32983157895,514.5,422.5,2,16952.646137953765,0.3870918521618868,0,0,0,0,0.7693538707741548,4999,150,-520,923,-13,323,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,1,1,10579,2725.4149789452576,0.061686507590753024,616.8650759075302,98505.95024152168,514.5,422.5,2,7441.666937953765,0.3870918521618868,0,0,0,0,0.7693538707741548,4999,150,-520,923,-13,323,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,10582,5533.0,1.0,225720.0,225720.0,619.0,122.0,1,225720.0,0.38,1,1,14,14,0.31065759637188206,441,17,-520,1963,-8,5,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0
1,1,0,0,10583,5560.0,0.008990363636363635,4672.741499999999,4672.7501600000005,619.0,383.0,1,4672.741499999999,0.49446999999999997,0,0,41,41,0.7693538707741548,4999,150,-520,0,-9,9,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1,1,1,1,10589,5487.0,1.0,28007.1,28007.1,478.0,212.0,1,28007.1,0.41,0,0,0,0,3.162627551020408,1568,429,15,238,0,8,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
1,1,1,1,10595,2725.4149789452576,1.1311111111111112,2538637.5,2538637.5,436.0,20.0,1,2538637.5,0.2545,10,10,17,17,2.01307966706302,1682,81,15,1819,-6,32,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0
1,1,1,1,10599,2725.4149789452576,1.0,871756.88,871756.88,10.0,1.0,1,871756.88,0.365,2,2,91,91,8.807302231237323,493,500,-521,0,0,200,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0
1,1,1,1,10600,5494.0,1.0,176576.4,176576.4,12.0,9.0,1,176576.4,0.385,0,0,0,0,3.162627551020408,1568,429,-521,1965,-1,33,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,10602,5493.0,1.0,206294.4,1031472.0,1249.0,317.0,5,206294.4,0.38,1,1,0,0,3.162627551020408,1568,429,-521,1965,-1,8,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,10603,5490.0,0.008990487804878048,77820.9432,77820.9432,763.0,579.0,1,77820.9432,0.36861,0,0,0,0,0.7693538707741548,4999,150,-521,1259,0,53,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
1,1,1,1,10605,5491.0,1.0,28177.88,28177.88,478.0,212.0,1,28177.88,0.275,0,0,11,11,2.4981458590852905,809,100,18,1564,-1,7,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0
1,1,1,1,10608,5534.0,1.1310799999999999,123004.94999999998,123004.94999999998,763.0,579.0,1,123004.94999999998,0.28276999999999997,0,0,4,4,1.2350746268656716,268,60,29,1925,-8,4,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0
1,1,1,1,10611,2725.4149789452576,0.008990476190476191,230713.6,230713.6,7.0,2.0,1,230713.6,0.3776,1,1,0,0,0.7693538707741548,4999,150,4,925,-7,503,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,10613,2725.4149789452576,0.0089905,31286.940000000002,106672.2825,385.0,292.0,2,53335.995,0.373105,0,0,91,91,0.7693538707741548,4999,150,-522,1334,0,291,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,10615,2725.4149789452576,0.008990454545454546,77138.1,77138.1,7.0,5.0,1,77138.1,0.39558000000000004,0,0,91,91,0.7693538707741548,4999,150,-522,1089,0,291,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,10616,2725.4149789452576,0.00899046511627907,125641.75,125641.75,7.0,5.0,1,125641.75,0.38659,0,0,91,91,0.7693538707741548,4999,150,-522,735,0,199,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,10617,2725.4149789452576,0.008990476190476191,147264.0,147264.0,7.0,5.0,1,147264.0,0.3776,0,0,91,91,0.7693538707741548,4999,150,-522,735,0,291,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,1,1,10621,5497.0,1.0,73689.0,73689.0,259.0,42.0,1,73689.0,0.29,0,0,17,17,18.923076923076923,13,120,35,550,0,18,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
1,1,1,1,10622,5498.0,1.1310980392156864,65242.86600000001,247578.1321176471,572.6666666666666,405.3333333333333,3,82525.478,0.31482,0,0,4,4,2.01307966706302,1682,81,-522,1966,-1,3,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,10629,5515.0,1.131076923076923,16983.12,256516.36984615386,185.0,107.75,4,64130.101500000004,0.330845,0,0,11,17,2.01307966706302,1682,81,34,528,-4,30,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,10630,5514.0,1.131090909090909,71572.605,71572.605,278.0,178.0,1,71572.605,0.31105,0,0,24,24,2.01307966706302,1682,81,-523,1967,-2,51,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,1,1,1,10631,5516.0,1.131090909090909,18351.949999999997,75649.22629999998,249.0,186.0,3,25216.472766666662,0.3336733333333333,0,0,17,17,2.01307966706302,1682,81,-523,1967,-2,30,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
1,0,1,0,10640,2725.4149789452576,1.0,147963.0,147963.0,6.0,1.0,1,147963.0,0.3,0,0,13,13,1.8051948051948052,154,37,134,760,0,174,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,10642,2725.4149789452576,1.0,485684.1,485684.1,478.0,36.0,1,485684.1,0.27,2,2,1,1,1.8051948051948052,154,37,73,760,-3,107,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
1,1,1,1,10645,5529.0,0.00899027027027027,27782.0928,27782.0928,763.0,579.0,1,27782.0928,0.33264,0,0,0,0,0.5095447870778267,681,36,14,1911,-1,29,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,10647,5526.0,1.0,5215.6,5215.6,385.0,319.0,1,5215.6,0.34,0,0,45,45,0.31065759637188206,441,17,-525,423,-1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
1,0,0,0,10648,5545.0,0.008990384615384615,4114.0,5327.701923076923,422.0,342.5,2,6220.839262375829,0.45002685216188676,0,0,3,3,0.7693538707741548,4999,150,-525,0,-3,7,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1,1,1,1,10649,5525.0,0.008990363636363635,2581.1333999999997,2581.1333999999997,763.0,579.0,1,2581.1333999999997,0.49446999999999997,0,0,0,0,0.7693538707741548,4999,150,1,1092,-1,24,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,1,1,10652,5519.0,1.1311063829787233,27575.1294,27575.1294,297.0,179.0,1,27575.1294,0.26581,0,0,1,1,0.7693538707741548,4999,150,0,94,0,3,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0
1,1,1,1,10657,5523.0,1.1310943396226414,67801.188,67801.188,1249.0,836.0,1,67801.188,0.29974,0,0,0,0,2.309576837416481,449,87,21,1969,-1,52,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
1,1,1,1,10659,5522.0,1.1310833333333332,60345.558,120691.116,436.0,287.0,2,60345.558,0.27146,0,0,4,4,2.01307966706302,1682,81,-525,1969,-3,35,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1,1,1,1,10660,2725.4149789452576,1.1311063829787233,3987814.525,3987814.525,163.0,19.0,1,3987814.525,0.26581,15,15,32,32,2.716666666666667,60,33,21,0,-3,154,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1
1,1,1,1,10665,5546.0,0.00899025641025641,192.841,192.841,114.0,64.0,1,192.841,0.35062,0,0,-470,-470,0.5095447870778267,681,36,13,1460,-2,3,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
1,1,1,1,10668,5549.0,0.008990476190476191,27595.008,27595.008,763.0,579.0,1,27595.008,0.3776,0,0,0,0,0.5095447870778267,681,36,13,1912,-2,23,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,1,1,1,10673,2725.4149789452576,1.131076923076923,106012.8992,106012.8992,278.0,178.0,1,106012.8992,0.29408,0,0,29,29,2.01307966706302,1682,81,2,641,-3,15,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0
1,1,1,1,10678,5565.0,1.1310980392156864,65242.86600000001,65242.86600000001,763.0,579.0,1,65242.86600000001,0.28843,0,0,4,4,1.2350746268656716,268,60,12,1971,-2,19,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
1,1,0,0,10679,5530.0,1.0,400.0,5181.7,264.0,131.0,2,2590.85,0.4262768521618867,0,0,0,0,8.807302231237323,493,500,-527,1178,-2,8,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1
1,1,1,1,10680,5531.0,1.0,88288.2,88288.2,12.0,9.0,1,88288.2,0.385,0,0,0,0,3.162627551020408,1568,429,-527,1971,0,37,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
1,1,1,1,10685,2725.4149789452576,1.0,1284096.0,2567136.0,12.5,9.5,2,1283568.0,0.32,4,4,45,45,5.683774834437086,1208,180,31,119,-2,13,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
1,1,1,1,11111,5548.0,1.1311020408163264,58195.19999999999,58195.19999999999,54.0,40.0,1,58195.19999999999,0.27712,0,0,-482,-482,2.5175718849840254,313,35,2,707,-1,14,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1,1,1,1,11112,2725.4149789452576,0.0089905,11867460.0,11867301.99,3.0,1.0,1,11867460.0,0.35962,33,33,394,394,0.7693538707741548,4999,150,-527,0,-2,469,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
