"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,target,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Account_Type_0,Account_Type_1,Account_Type_2,Quote_Type_0,Quote_Type_1,Source _0,Source _1,Source _2,Source _3,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,Region_0,Region_1,Region_2,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6
1,1,0,0,8131,73815.0,436.0,287.0,1,73815.0,0.37,0,0,23,23,0.31065759637188206,441,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
1,0,1,0,8132,11687.665485085487,223.0,220.0,2,91919.43452277227,0.47377685216188675,0,0,11,11,0.7693538707741548,4999,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1,0,1,0,8133,975156.3,478.0,150.66666666666666,3,325052.10000000003,0.41,0,1,0,2,0.7693538707741548,4999,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
1,1,1,1,8134,116214.14175933019,490.5,213.0,2,934936.3988069306,0.45877685216188674,0,4,0,0,3.162627551020408,1568,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
1,0,0,0,8135,107847.31442222222,763.0,579.0,1,107847.31442222222,0.40007,0,0,0,0,0.7693538707741548,4999,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
1,1,0,0,8136,302140.5141795083,281.5,222.5,2,24915.815417491416,0.43204685216188676,0,0,0,0,0.7693538707741548,4999,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,8138,364970.8,763.0,100.0,1,364970.8,0.365,1,1,88,88,0.7693538707741548,4999,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
1,1,0,0,8140,50.89619585718525,1345.0,976.0,1,50.89619585718525,0.0,0,0,3,3,0.7693538707741548,4999,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0
1,0,1,0,8141,10500175.0,763.0,18.0,1,10500175.0,0.35,30,30,305,305,0.7693538707741548,4999,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0
1,1,0,0,8142,30146.196259601,312.5,312.5,6,2227.076098657694,0.4578564202698112,0,0,0,0,0.7693538707741548,4999,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,8144,100525.5,16.0,15.0,1,100525.5,0.44678,0,0,4,4,0.47703180212014135,283,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,8145,198038.97000000003,1249.0,836.0,1,198038.97000000003,0.39588,0,0,21,21,1.572232645403377,533,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
0,0,0,0,8146,5956.6,763.0,579.0,1,5956.6,0.395,0,0,30,30,0.31065759637188206,441,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0
1,1,0,0,8149,95097.67499999999,385.0,319.0,1,95097.67499999999,0.42982,0,0,0,0,0.7368421052631579,285,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
1,1,0,0,8150,48800.00625,385.0,319.0,1,48800.00625,0.44113,0,0,0,0,1.572232645403377,533,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
1,1,0,0,8151,359856.0,101.0,16.0,1,359856.0,0.36,1,1,0,0,1.3352601156069364,173,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,8154,17000255.0,267.6666666666667,81.0,3,5666751.666666667,0.34,17,17,87,87,5.683774834437086,1208,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
1,1,0,0,8155,19395.2,763.0,579.0,1,19395.2,0.38,0,0,11,11,0.7693538707741548,4999,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0
1,1,1,1,8156,48286.25,13.0,13.0,7,6898.035714285715,0.17142857142857143,0,0,16,16,0.31065759637188206,441,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,8157,19950.0,636.0,336.0,1,19950.0,0.38,0,0,16,16,0.31065759637188206,441,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1,1,1,1,8158,186300.0,478.0,120.0,1,186300.0,0.36,1,1,30,30,0.7693538707741548,4999,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0
1,1,0,0,8159,78152.24999999999,499.0,340.0,1,78152.24999999999,0.37892,0,0,11,11,2.090909090909091,66,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,1,1,1,8160,80929.55454545454,631.0,459.5,2,40464.975,0.381745,0,0,4,4,1.2350746268656716,268,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,1,1,1,8161,200744.67,1249.0,836.0,1,200744.67,0.40719,0,0,14,14,1.2350746268656716,268,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,0,1,0,8162,14635.432358444108,490.5,340.5,2,117220.02976138613,0.45877685216188674,0,0,0,0,3.162627551020408,1568,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0
1,1,1,1,8163,354255.30000000005,1249.0,317.0,1,354255.30000000005,0.40719,1,1,14,14,1.2350746268656716,268,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,1,0,0,8164,95097.67499999999,278.0,178.0,1,95097.67499999999,0.42982,0,0,0,0,0.7368421052631579,285,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1,1,1,1,8165,149642.64,54.0,40.0,1,149642.64,0.39588,0,0,15,15,1.572232645403377,533,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0
1,1,0,0,8166,103962.22875000002,297.0,179.0,1,103962.22875000002,0.33933,0,0,4,4,0.47703180212014135,283,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,8167,62475.0,636.0,336.0,1,62475.0,0.425,0,0,0,0,1.795275590551181,254,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0
0,0,0,0,8168,8400.0,636.0,336.0,1,8400.0,0.4,0,0,16,16,0.31065759637188206,441,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,8169,174451.2,636.0,336.0,1,174451.2,0.3776,0,0,0,0,0.5095447870778267,681,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,8170,125326.6268769052,490.5,213.0,2,1002276.3700346864,0.47127685216188675,0,4,25,25,0.7693538707741548,4999,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
1,1,1,1,8172,166803.03749999998,499.0,340.0,1,166803.03749999998,0.36761,0,0,8,8,2.5175718849840254,313,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1
1,1,1,1,8173,189428.58000000005,763.0,579.0,1,189428.58000000005,0.39588,0,0,25,25,1.572232645403377,533,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
1,0,1,0,8174,90090.7875,385.0,319.0,1,90090.7875,0.40719,0,0,17,17,1.572232645403377,533,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0
1,1,1,1,8175,53912.027005396834,596.0,388.0,1,53912.027005396834,0.35629,0,0,11,11,2.01307966706302,1682,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
0,0,0,0,8177,852423.8250000001,1249.0,47.0,1,852423.8250000001,0.35629,2,2,4,4,1.2350746268656716,268,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,1,1,1,8182,6408.4262140805595,295.5,282.0,2,50560.89506893497,0.47377685216188675,0,0,4,4,1.795275590551181,254,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
1,1,0,0,8183,3650.63,385.0,319.0,1,3650.63,0.495,0,0,0,0,3.162627551020408,1568,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
1,1,1,1,8184,0.0,245.5,44.0,2,1128657.1626897687,0.4412768521618867,0,5,4,4,4.557894736842106,760,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,1,1,1,8185,0.0,324.5,32.0,2,451903.7142819801,0.4412768521618867,0,2,4,4,4.557894736842106,760,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,1,0,0,8187,16758.0,636.0,336.0,1,16758.0,0.38,0,0,15,15,0.31065759637188206,441,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,8188,251858.04000000004,763.0,100.0,1,251858.04000000004,0.41356000000000004,1,1,0,0,0.7693538707741548,4999,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1,1,1,1,8189,111647.5,138.0,101.0,1,111647.5,0.37,0,0,30,30,3.392156862745098,102,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
1,1,1,1,8191,0.0,636.0,81.0,1,1840387.5,0.475,4,4,4,4,4.557894736842106,760,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,8192,31360.0,4.0,3.0,1,31360.0,0.32,0,0,13,13,1.8051948051948052,154,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,8193,53995.5,138.0,101.0,1,53995.5,0.39,0,0,15,15,11.03921568627451,51,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
1,0,0,0,8194,136006.8,278.0,178.0,1,136006.8,0.34,0,0,7,7,4.424242424242424,33,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
1,1,1,1,8195,101114.2,278.0,178.0,1,101114.2,0.38,0,0,7,7,4.424242424242424,33,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
1,0,0,0,8196,238011.9,278.0,58.0,1,238011.9,0.34,1,1,7,7,4.424242424242424,33,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1
1,1,0,0,8197,47972.8875,1249.0,836.0,1,47972.8875,0.44113,0,0,8,8,5.178571428571429,28,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1,1,0,0,8198,22040.0,1249.0,836.0,1,22040.0,0.38,0,0,31,31,0.31065759637188206,441,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,1,1,8199,165167.55,278.0,178.0,1,165167.55,0.37326,0,0,4,4,0.47703180212014135,283,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,8200,157448.25,763.0,579.0,1,157448.25,0.36195,0,0,4,4,0.47703180212014135,283,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1,1,1,1,8201,0.0,636.0,131.0,1,363825.0,0.45,1,1,0,0,4.557894736842106,760,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1,1,1,1,8202,64671.915,499.0,340.0,1,73150.0,0.38,0,0,4,4,18.923076923076923,13,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
1,1,0,0,8203,353.59380000000004,297.0,179.0,1,353.59380000000004,0.41356000000000004,0,0,0,0,0.5095447870778267,681,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
1,1,0,0,8204,22527.912572143003,301.0,300.8333333333333,6,2042.0255986576942,0.4578564202698112,0,0,0,0,0.7693538707741548,4999,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,8205,11505.0,278.0,178.0,1,11505.0,0.39,0,0,16,16,0.31065759637188206,441,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0,0,8206,513.2037569043192,805.5,621.0,2,256.6018784521596,0.0,0,0,0,0,0.7693538707741548,4999,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0,8207,3011.3222999999994,763.0,579.0,1,3011.3222999999994,0.49446999999999997,0,0,0,0,0.7693538707741548,4999,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,8208,77493.075,1249.0,836.0,1,77493.075,0.35629,0,0,66,66,2.309576837416481,449,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
1,1,1,1,8209,587881.495,699.5,115.5,2,293940.74750000006,0.39023,1,1,4,4,2.01307966706302,1682,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1
1,1,1,1,8210,116642.62499999999,499.0,340.0,1,116642.62499999999,0.28276999999999997,0,0,4,4,1.2350746268656716,268,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1
1,1,1,1,8211,78540.0,636.0,336.0,1,78540.0,0.34,0,0,14,14,2.4981458590852905,809,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
1,1,1,1,8212,516176.32499999995,297.0,67.0,1,516176.32499999995,0.34498,1,1,29,29,2.01307966706302,1682,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1
1,1,1,1,8213,177681.45,385.0,319.0,1,177681.45,0.40154,0,0,4,4,1.572232645403377,533,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0
