"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,USD_factor,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Type_0,Account_Type_1,Account_Type_2,Source _0,Source _1,Source _2,Source _3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Region_0,Region_1,Region_2,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Quote_Type_0,Quote_Type_1,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5
1,1,1,1,8467,1.1310857142857145,106412.54400000002,874.0,588.0,2,53206.272000000004,0.39588,0,0,11,11,2.01307966706302,1682,81,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
1,1,1,1,8469,1.131090909090909,218823.67499999996,233.0,37.0,1,218823.67499999996,0.43546999999999997,1,1,0,0,2.309576837416481,449,87,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,0,0,8471,0.061686507590753024,456.4801561715724,797.0,590.5,2,3629.6264880693066,0.46627685216188675,0,0,0,0,3.162627551020408,1568,429,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,0,0,8472,0.061686507590753024,680.0937461880521,797.0,590.5,2,5442.126488069306,0.46627685216188675,0,0,0,0,3.162627551020408,1568,429,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,1,8473,0.061686507590753024,15264.449676347018,490.5,238.0,2,123022.26488069307,0.46027685216188674,0,1,11,11,0.7693538707741548,4999,150,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
1,1,1,1,8474,1.0,889350.0,259.0,69.0,1,889350.0,0.35,3,3,16,16,6.70873786407767,206,180,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,0,0,8475,0.008990425531914894,76464.648,763.0,579.0,1,76464.648,0.42255,0,0,4,4,0.7693538707741548,4999,150,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1
0,0,0,0,8477,1.0,480480.0,636.0,51.0,1,480480.0,0.32,2,2,30,30,2.4981458590852905,809,100,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1,1,1,1,8478,0.008990444444444443,404691.3709999999,636.0,131.0,1,404691.3709999999,0.40457,1,1,0,0,0.5095447870778267,681,36,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,1,1,1,8479,0.008990444444444443,404691.3709999999,636.0,131.0,1,404691.3709999999,0.40457,1,1,0,0,0.5095447870778267,681,36,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,1,1,1,8480,1.0,720036.0,278.0,16.0,1,720036.0,0.36,2,2,7,7,4.424242424242424,33,20,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1,1,1,1,8482,1.0,71820.0,101.0,95.0,1,71820.0,0.36,0,0,15,15,0.31065759637188206,441,17,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
1,0,1,0,8483,1.0,6799898.0,636.0,37.0,1,6799898.0,0.34,20,20,7,7,0.1834862385321101,218,20,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1,0,1,0,8484,1.0,8499932.0,636.0,37.0,1,8499932.0,0.34,25,25,0,0,1.8666666666666667,15,25,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1,1,1,1,8485,1.0,149952.0,138.0,101.0,1,149952.0,0.32,0,0,61,61,0.7693538707741548,4999,150,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0
1,1,1,1,8486,1.0,98553.0,95.0,45.0,1,98553.0,0.38,0,0,-286,-286,0.7693538707741548,4999,150,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0
1,1,1,1,8487,1.1311034482758622,1346317.0875000001,499.0,24.0,2,673158.54375,0.32802,2,2,25,30,5.178571428571429,28,19,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,1,1,1,8489,1.131095890410959,219223.35,385.0,46.0,1,219223.35,0.41285,1,1,0,0,2.309576837416481,449,87,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,1,8495,1.1310882352941174,123302.75624999998,101.0,95.0,1,123302.75624999998,0.38456999999999997,0,0,4,4,0.47703180212014135,283,60,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,8496,1.1311000000000002,68714.32500000001,619.0,383.0,1,68714.32500000001,0.33933,0,0,0,0,2.309576837416481,449,87,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,1,8501,0.008990263157894737,68872.60800000001,540.0,442.0,1,68872.60800000001,0.34163000000000004,0,0,0,0,0.7693538707741548,4999,150,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
1,1,1,1,8503,0.008990363636363635,7417.049999999998,25.0,24.0,1,7417.049999999998,0.49446999999999997,0,0,0,0,0.7693538707741548,4999,150,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1
1,1,1,1,8505,1.0,87128.25,278.0,178.0,1,87128.25,0.358,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1,1,1,1,8506,1.0,59696.5,763.0,579.0,1,59696.5,0.358,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1,1,1,1,8507,1.0,389006.0,763.0,100.0,1,389006.0,0.353,1,1,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0
1,1,1,1,8508,1.1311076923076921,157153.27499999997,297.0,179.0,1,157153.27499999997,0.36761,0,0,2,2,0.7368421052631579,285,98,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,0,0,0,8509,1.0,32155.2,763.0,579.0,1,32155.2,0.385,0,0,14,14,0.7693538707741548,4999,150,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
1,1,0,0,8510,1.0,29185.6,763.0,579.0,1,29185.6,0.37,0,0,112,112,0.7693538707741548,4999,150,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1
1,1,0,0,8511,1.1310933333333335,42437.208000000006,1249.0,836.0,1,42437.208000000006,0.42416000000000004,0,0,-280,-280,2.01307966706302,1682,81,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,1,0,0,8512,1.131081081081081,110327.06249999999,297.0,179.0,1,110327.06249999999,0.4185,0,0,-278,-278,2.01307966706302,1682,81,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,1,1,1,8513,1.1310967741935485,142009.2,619.0,383.0,1,142009.2,0.35064,0,0,4,4,0.7368421052631579,285,98,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,8514,1.0,92400.0,636.0,336.0,1,92400.0,0.4,0,0,0,0,1.2702702702702702,74,14,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
1,1,1,1,8515,0.061686507590753024,6277.8358775109355,797.0,590.5,2,49805.939483729366,0.46127685216188674,0,0,0,0,3.162627551020408,1568,429,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,1,1,8516,1.1311014492753624,84875.02500000001,763.0,579.0,1,84875.02500000001,0.39023,0,0,11,11,2.090909090909091,66,38,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,8517,1.0,93093.0,95.0,45.0,1,93093.0,0.31,0,0,19,19,2.4981458590852905,809,100,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1
1,1,1,1,8518,1.13110447761194,164830.19999999998,763.0,579.0,1,164830.19999999998,0.37892,0,0,0,0,2.309576837416481,449,87,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,0,8519,0.008990425531914894,4901.58,763.0,579.0,1,4901.58,0.42255,0,0,0,0,0.5095447870778267,681,36,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1,0,0,0,8520,1.0,1153750.0,138.0,13.0,1,1153750.0,0.325,4,4,0,0,1.3352601156069364,173,20,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,1,1,1,8521,1.0,113724.0,95.0,45.0,1,113724.0,0.324,0,0,0,0,1.3352601156069364,173,20,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,1,1,1,8523,1.1310857142857145,175176.90000000002,385.0,319.0,1,175176.90000000002,0.39588,0,0,0,0,1.572232645403377,533,50,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,8529,1.13110447761194,79573.19999999998,54.0,40.0,1,79573.19999999998,0.37892,0,0,4,4,0.47703180212014135,283,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,8531,1.0,4410.0,259.0,42.0,1,4410.0,0.42,0,0,0,0,3.162627551020408,1568,429,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
1,1,0,0,8532,1.0,98280.0,636.0,336.0,1,98280.0,0.36,0,0,15,15,0.31065759637188206,441,17,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
1,1,0,0,8533,1.0,15120.0,636.0,336.0,1,15120.0,0.36,0,0,15,15,0.31065759637188206,441,17,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1
0,0,0,0,8534,1.0,314968.5,636.0,131.0,1,314968.5,0.33,1,1,0,0,1.3352601156069364,173,20,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,1,1,0,8535,1.0,4160032.0,138.0,1.0,1,4160032.0,0.32,13,13,57,57,0.7693538707741548,4999,150,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
1,1,0,0,8536,1.0,11020.0,1249.0,836.0,1,11020.0,0.38,0,0,15,15,0.31065759637188206,441,17,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
1,1,0,0,8537,1.0,8628.75,278.0,178.0,1,8628.75,0.39,0,0,15,15,0.31065759637188206,441,17,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0
1,1,1,1,8538,1.0,1370600.0,636.0,81.0,1,1370600.0,0.445,3,3,14,14,0.7693538707741548,4999,150,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
1,1,1,1,8539,1.13109375,160162.875,385.0,319.0,1,160162.875,0.36195,0,0,29,29,1.572232645403377,533,50,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0
1,1,1,1,8540,1.0,800880.0,138.0,13.0,1,800880.0,0.32,3,3,9,9,2.4981458590852905,809,100,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1,1,1,1,8542,1.1310882352941174,64127.047499999986,763.0,579.0,1,64127.047499999986,0.38456999999999997,0,0,4,4,2.090909090909091,66,38,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,1,0,0,8544,0.008990363636363635,1384.5159999999998,421.0,333.0,1,1384.5159999999998,0.49446999999999997,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0,0,0,0,8545,1.0,84420.0,636.0,336.0,1,84420.0,0.335,0,0,0,0,1.3352601156069364,173,20,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
1,1,1,1,8546,1.0,164010.0,636.0,336.0,1,164010.0,0.355,0,0,30,30,2.4981458590852905,809,100,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
0,0,0,0,8547,1.0,450240.0,636.0,131.0,1,450240.0,0.32,1,1,91,91,2.4981458590852905,809,100,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
1,1,1,1,8548,1.131081081081081,92593.12499999999,278.0,178.0,1,92593.12499999999,0.4185,0,0,3,3,0.7368421052631579,285,98,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,8551,1.1310847457627118,275277.75,499.0,340.0,2,137638.875,0.33366999999999997,0,0,11,15,2.01307966706302,1682,81,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,8552,1.1310877192982456,405919.10526315786,499.0,96.0,2,202959.28125,0.32801499999999995,1,1,27,46,2.01307966706302,1682,81,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,8553,1.1311014492753624,201456.23750000002,278.0,58.0,1,201456.23750000002,0.39023,1,1,2,2,1.572232645403377,533,50,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,8554,1.0,13094445.0,259.0,115.0,1,13094445.0,0.325,40,40,91,91,6.70873786407767,206,180,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,0,1,0,8555,1.0,520380.0,385.0,319.0,3,173460.0,0.42,0,0,29,30,3.162627551020408,1568,429,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0
1,1,1,1,8556,1.1310886075949367,139328.343,36.0,29.0,1,139328.343,0.44678,0,0,4,4,0.47703180212014135,283,60,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1
1,1,1,1,8559,0.061686507590753024,1333.970726650034,264.0,131.0,2,10184.29911683201,0.46127685216188674,0,0,26,26,8.807302231237323,493,500,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
1,1,1,1,8560,0.061686507590753024,6288.01415126341,365.0,332.0,2,50615.63244034653,0.46127685216188674,0,0,7,7,0.7693538707741548,4999,150,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1
